name,gender,score
Lesleigh,0,0
Lesley,3,0
Lesleyann,0,1
Lesleyanne,0,1
Lesley-anne,0,0
Lesli,0,1
Leslian,0,1
Lesliann,0,1
Leslianne,0,1
Leslie,3,0
Leslieann,0,1
Leslie-ann,0,0
Leslieanne,0,1
Lesliee,0,1
Leslly,0,1
Lesly,0,0
Leslyann,0,1
Leslye,0,1
Leslyn,0,1
Less,1,1
Lessa,0,1
Lessette,0,1
Lessia,0,1
Lessie,0,0
Lessley,0,0.556701031
Lessli,0,1
Lesslie,0,0.77388535
Lessly,0,1
Lesta,0,1
Lestari,0,0
Lestat,1,0
Lester,1,0
Lesther,1,1
Lestie,0,1
Lestina,0,1
Lestine,0,1
Leston,1,1
Lesvia,0,1
Lesya,0,0
Leszek,1,0
Leta,0,0
Letah,0,1
Letanya,0,1
Letara,0,1
Letarsha,0,1
Letasha,0,1
Letavia,0,1
Letcher,1,1
Letecia,0,1
Leteisha,0,1
Letesha,0,1
Leteshia,0,1
Letetia,0,1
Letha,0,0
Lethaniel,1,1
Lethe,0,1
Lethea,0,1
Lethel,1,1
Lethell,1,1
Lether,0,0.979674797
Lethia,0,1
Lethie,0,1
Leti,0,1
Letia,0,1
Letian,1,1
Letica,0,1
Leticha,0,1
Leticia,0,0
Leticija,0,0
Letina,0,1
Letisa,0,1
Letisha,0,1
Letishia,0,1
Letisia,0,1
Letita,0,1
Letitia,0,0
Letizia,0,0
Leto,0,0
Letonia,0,1
Letonya,0,1
Letoria,0,1
Letosha,0,1
Letoya,0,1
Letrece,0,1
Letrecia,0,1
Letrell,1,1
Letrese,0,1
Letriana,0,1
Letrica,0,1
Letrice,0,1
Letricia,0,1
Letrina,0,1
Letrisha,0,1
Letroy,1,1
Letta,0,1
Letti,0,1
Lettia,0,1
Lettica,0,1
Lettice,0,0
Letticia,0,1
Lettie,0,0
Letty,0,0
Lettye,0,1
Letwan,1,1
Lety,0,1
Letycia,0,1
Letzy,0,1
Leuan,1,1
Leudagar,1,0
Leudbald,1,0
Leudoberct,1,0
Leudy,1,1
Leui,1,0
Leul,1,1
Leum,1,1
Leuna,0,1
Leura,0,1
Leusa,0,0
Leutgard,0,0
Leuthar,1,0
Leutrim,1,1
Leutwin,1,0
Leuvenia,0,1
Lev,1,0
Leva,0,1
Levada,0,1
Levaeh,0,1
Levan,1,0
Levana,0,1
Levance,1,1
Levander,1,1
Levane,1,1
Levani,0,1
Levant,1,1
Levante,1,1
Levar,1,0.995424504
Levarn,1,0.714285714
Levarr,1,1
Levata,0,1
Levater,0,1
Levaughn,1,1
Levaun,0,1
Leve,1,1
Leveah,0,1
Levearn,0,1
Leveda,0,1
Levee,0,1
Levell,1,1
Levella,0,1
Levelle,1,1
Leven,1,0.96124031
Levena,0,1
Levenia,0,1
Levent,1,0
Levente,1,0
Leveon,1,1
Levera,0,1
Leverda,0,1
Levere,1,1
Leverett,1,1
Leverette,1,1
Leveria,0,1
Levern,1,0.832676303
Leverna,0,1
Leverne,1,0.669157609
Levert,1,0.991624791
Leverta,0,1
Levertis,1,1
Levester,1,0.992890995
Leveta,0,1
Levetta,0,1
Levette,0,1
Levi,1,0
Levia,0,1
Leviah,0,1
Levian,1,0.705882353
Leviathan,1,1
Levicy,0,1
Levid,1,1
Levie,1,0.844761905
Levii,1,1
Levi-james,1,1
Levi-jay,1,1
Levin,1,1
Levina,0,1
Levine,1,1
Levinia,0,1
Levio,1,1
Levion,1,1
Levis,1,0.944852941
Levit,1,1
Levita,0,1
Leviticus,1,1
Levitt,1,1
Levity,0,1
Levolia,0,1
Levon,1,0
Levona,0,1
Levonda,0,1
Levone,1,0.75
Levonia,0,1
Levonna,0,1
Levonne,0,0.929539295
Levonta,1,1
Levontae,1,1
Levonte,1,1
Levora,0,1
Levorn,1,0.865248227
Levorne,1,1
Levoy,1,1
Levy,1,0.988958991
Levyn,1,1
Lew,1,0
Lewan,3,0.3
Lewana,0,1
Lewanda,0,1
Lewann,0,1
Lewanna,0,1
Leward,1,1
Lewayne,1,1
Lewell,1,1
Lewella,0,0
Lewellyn,1,0.902366864
Lewes,1,1
Lewey,1,1
Lewi,1,0
Lewie,1,1
Lewin,1,0
Lewis,1,0
Lewis-fraser,1,1
Lewis-james,1,1
Lewis-jay,1,1
Lewis-john,1,1
Lewis-lee,1,1
Lewiss,1,1
Lewon,0,0
Lewy,1,1
Lewyn,1,1
Lewys,1,1
Lex,1,0
Lexa,0,0
Lexah,0,1
Lexander,1,1
Lexandra,0,1
Lexandria,0,1
Lexandro,1,1
Lexani,0,0.983974359
Lexanie,0,1
Lexanne,0,1
Lexanni,0,1
Lexany,0,1
Lexas,0,1
Lexcee,0,1
Lexci,0,1
Lexcie,0,1
Lexe,0,1
Lexee,0,1
Lexes,0,1
Lexey,0,1
Lexi,0,0
Lexi-,0,0
Lexia,0,0
Lexiana,0,1
Lexiann,0,1
Lexi-ann,0,0
Lexianna,0,1
Lexi-anne,0,0
Lexi-cal,0,0
Lexie,0,0
Lexie-,0,0
Lexie-ann,0,0
Lexiee,0,1
Lexie-grace,0,0
Lexie-jay,0,0
Lexie-jayne,0,0
Lexie-jo,0,0
Lexie-leigh,0,0
Lexie-lou,0,0
Lexie-louise,0,0
Lexie-mae,0,0
Lexie-mai,0,0
Lexie-marie,0,0
Lexie-may,0,0
Lexie-mia,0,0
Lexie-rae,0,0
Lexie-rose,0,0
Lexi-grace,0,0
Lexii,0,1
Lexi-jade,0,0
Lexi-jai,0,0
Lexi-jane,0,0
Lexi-jay,0,0
Lexi-jayne,0,0
Lexi-jo,0,0
Lexi-lea,0,0
Lexi-lee,0,0
Lexi-lei,0,0
Lexi-leigh,0,0
Lexi-lou,0,0
Lexi-louise,0,0
Lexilynn,0,1
Lexi-mae,0,0
Lexi-mai,0,0
Lexi-marie,0,0
Lexi-may,0,0
Lexin,1,1
Lexine,0,0
Lexington,0,0.620031797
Lexi-paige,0,0
Lexi-rae,0,0
Lexi-rose,0,0
Lexis,0,0.986436498
Lexiss,0,1
Lexius,0,1
Lexiy,0,0
Lexly,0,1
Lexon,1,1
Lexsey,0,1
Lexsie,0,1
Lexsis,0,1
Lexsy,0,1
Lexton,1,1
Lexus,0,0
Lexx,1,1
Lexxi,0,1
Lexxie,0,1
Lexxis,0,1
Lexxus,0,1
Lexxy,0,1
Lexy,0,0
Lexys,0,1
Leya,0,1
Leyah,0,1
Leyan,0,1
Leyana,0,1
Leyani,0,1
Leyann,0,1
Leyanna,0,1
Leyat,0,1
Leycester,1,1
Leyda,0,1
Leyden,1,1
Leydi,0,1
Leydy,0,1
Leyiah,0,1
Leyka,0,1
Leyla,0,0
Leylah,0,1
Leyla-mae,0,0
Leyla-may,0,0
Leylan,1,1
Leyland,1,1
Leylani,0,1
Leylanie,0,1
Leylanni,0,1
Leylany,0,1
Leyla-rose,0,0
Leyli,0,1
Leyna,0,1
Leynah,0,1
Leyni,0,1
Leyo,1,1
Leyona,0,1
Leyonna,0,1
Leyre,0,1
Leysha,0,1
Leyton,1,0
Leyun,1,1
Leyver,1,1
Leza,0,1
Lezah,0,1
Lezanne,0,1
Lezer,1,1
Lezette,0,1
Lezlee,0,1
Lezley,0,1
Lezli,0,1
Lezlie,0,1
Lezly,0,1
Lg,1,1
Lhamo,3,0
Lhea,0,1
Lhiam,1,1
Lhlyaijana,0,0
Lhoghan,1,1
Li,0,0
Lia,0,0
Liaba,0,0
Liabah,0,0
Liad,1,1
Liadan,0,1
Liah,0,1
Liahm,1,1
Liahna,0,1
Liahona,0,1
Liala,0,1
Lialah,0,1
Liam,1,0
Liamalexander,1,1
Liam-alexander,1,1
Lia-marie,0,0
Liamgabriel,1,1
Liamjames,1,1
Liam-james,1,1
Liam-jay,1,1
Liamm,1,1
Liammatthew,1,1
Liammichael,1,1
Liamthomas,1,1
Lian,1,0.53624118
Liana,0,0
Lianabel,0,1
Lianah,0,1
Liandra,0,1
Liandro,1,1
Liane,0,0
Lianet,0,1
Lianett,0,1
Lianette,0,1
Liang,1,1
Liani,0,1
Liann,0,1
Lianna,0,1
Liannah,0,1
Lianne,0,0
Liannette,0,1
Lianni,0,1
Liannie,0,1
Lianny,0,1
Liany,0,1
Lianys,0,1
Liara,0,1
Liarna,0,0
Lia-rose,0,0
Lias,1,1
Liasia,0,1
Liat,0,0
Liav,1,1
Lib,0,0
Liba,0,1
Libaan,1,1
Libah,0,0
Liban,1,1
Libbey,0,1
Libbi,0,1
Libbie,0,0
Libby,0,0
Libby-,0,0
Libby-ann,0,0
Libby-anne,0,0
Libby-jane,0,0
Libby-jo,0,0
Libby-louise,0,0
Libby-mae,0,0
Libby-mai,0,0
Libby-marie,0,0
Libby-may,0,0
Libby-rose,0,0
Libena,0,0
Liber,1,0
Libera,0,1
Liberato,1,1
Liberatore,1,0
Liberia,0,0
Liberius,1,0
Libero,1,1
Liberta,0,1
Libertad,0,1
Libertee,0,1
Liberti,0,1
Libertie,0,1
Liberty,0,0
Liberty-grace,0,0
Libeth,0,1
Libi,0,0
Libia,0,1
Libin,1,0
Libitina,0,0
Libna,0,1
Libni,0,1
Libny,0,1
Libor,1,0
Liboria,0,0
Liborio,1,0
Liborius,1,0
Libra,0,1
Librada,0,1
Librado,1,1
Liby,0,0
Libya,0,1
Lica,0,1
Licet,0,1
Licette,0,1
Licha,0,0
Lichelle,0,1
Licia,0,1
Liczy,0,1
Lida,0,1
Liddia,0,1
Liddie,0,1
Liddy,0,0
Lidea,0,1
Lidell,1,1
Lidia,0,0
Lidiana,0,1
Lidie,0,1
Lidija,0,0
Lidio,1,1
Lidiya,0,0
Lidka,0,0
Lido,1,1
Lidochka,0,0
Liduvina,0,1
Lidwina,0,1
Lidy,0,1
Lidya,0,1
Lieba,0,1
Lieber,1,0
Liedson,1,1
Lief,1,1
Lieke,0,0
Liel,0,0.898305085
Liela,0,1
Lielah,0,1
Liell,1,1
Lielle,0,1
Liem,1,1
Lien,0,0
Liena,0,0
Lienna,0,1
Liepa,0,0
Liera,0,1
Lieren,0,1
Lierin,0,1
Lierra,0,1
Lies,0,0
Liesa,0,0
Liesbeth,0,0
Liese,0,0
Liesel,0,0
Lieselotte,0,0
Liesha,0,1
Liesje,0,0
Liesl,0,0
Liette,0,1
Lieu,0,1
Lieutenant,1,1
Liev,1,1
Lieve,0,0
Lieven,1,0
Lievin,1,0
Lieza,0,1
Liezel,0,1
Liezl,0,1
Life,1,0.66
Ligaya,0,0
Lige,1,1
Ligeia,0,0
Light,1,0.823529412
Ligia,0,1
Ligita,0,1
Lihanna,0,1
Lihi,0,0
Liiam,1,1
Liibaan,1,1
Liiban,1,1
Liina,0,0
Liis,0,0
Liisa,0,0
Liisi,0,0
Liisu,0,0
Lija,0,1
Lijah,1,0.90990991
Lijana,0,1
Lijsbeth,0,0
Like,1,1
Likesha,0,1
Likhita,0,1
Likhitha,0,1
Likisha,0,1
Likita,0,1
Liko,1,1
Lil,0,1
Lila,0,0
Lilabai,0,0
Lilac,0,0
Lilach,0,0
Liladevi,0,0
Lilagrace,0,1
Lila-grace,0,0
Lilah,0,1
Lilah-grace,0,0
Lilah-rose,0,0
Lilaki,0,0
Lilamae,0,1
Lilan,0,1
Lilana,0,1
Lilandra,0,1
Lilani,0,1
Lilany,0,1
Lilar,0,1
Lilaram,1,0
Lilarose,0,1
Lila-rose,0,0
Lilas,0,1
Lilavati,0,0
Lilbern,1,1
Lilbert,1,1
Lilborn,1,1
Lilburn,1,1
Lile,0,0.663043478
Lilea,0,1
Lileah,0,1
Lileana,0,1
Lileas,0,0
Lilee,0,1
Lileeann,0,1
Lileigh,0,1
Liler,0,1
Lilette,0,1
Liley,0,1
Lili,0,0
Lilia,0,0
Liliah,0,1
Liliahna,0,1
Liliam,0,1
Lilia-mae,0,0
Lilian,3,0
Liliana,0,0
Lili-ana,0,0
Lilianah,0,1
Liliane,0,0
Liliani,0,1
Liliann,0,1
Lili-ann,0,0
Lilianna,0,1
Liliannah,0,1
Lilianne,0,0
Liliano,0,1
Liliany,0,1
Lilias,0,0
Liliauna,0,1
Lilibet,0,0
Lilibeth,0,0
Lilica,0,1
Lilidh,0,0
Lilie,0,1
Lili-ella,0,0
Liliella-auralei,0,0
Lilie-mae,0,0
Lilie-may,0,0
Lilien,0,1
Lilienne,0,1
Lilija,0,0
Lilijana,0,0
Lilika,0,1
Lilikoi,0,1
Lilima,0,0
Lilimae,0,0
Lili-mae,0,0
Lilimai,0,0
Lili-mai,0,0
Lilimay,0,0
Lili-may,0,0
Lilinoe,0,1
Liliona,0,1
Lilirose,0,1
Lili-rose,0,0
Lilit,0,1
Lilita,0,0
Lilith,0,0
Lilium,0,1
Liliuokalani,0,1
Liliwen,0,0
Liliya,0,0
Liliyana,0,1
Liliyanna,0,1
Lilja,0,0
Liljana,0,0
Liljanna,0,0
Lill,0,1
Lilla,0,0
Lillah,0,1
Lillain,0,1
Lillan,0,1
Lillani,0,0
Lillar,0,1
Lillard,1,1
Lille,0,1
Lillea,0,1
Lilleah,0,1
Lillee,0,1
Lilleeana,0,1
Lilleigh,0,1
Liller,0,1
Lillette,0,1
Lilley,0,1
Lilli,0,0
Lillia,0,0
Lilliah,0,1
Lilliahna,0,1
Lilliam,0,1
Lillian,0,0
Lilliana,0,0
Lillianah,0,1
Lilliane,0,1
Lilliangrace,0,1
Lilliani,0,1
Lilliann,0,1
Lilli-ann,0,0
Lillianna,0,1
Lilliannah,0,1
Lillianne,0,1
Lilli-anne,0,0
Lillianrose,0,1
Lillias,0,0
Lilliauna,0,1
Lilliaunna,0,1
Lillibeth,0,1
Lillie,0,0
Lillie-,0,0
Lillieana,0,1
Lillieann,0,1
Lillie-ann,0,0
Lillieanna,0,1
Lillie-anna,0,0
Lillieanne,0,1
Lillie-anne,0,0
Lilliebell,0,1
Lillie-ella,0,0
Lillie-grace,0,0
Lillie-jai,0,0
Lillie-jane,0,0
Lillie-jayne,0,0
Lillie-jo,0,0
Lilliella,0,0
Lilli-ella,0,0
Lilliemae,0,1
Lillie-mae,0,0
Lilliemai,0,0
Lillie-mai,0,0
Lillie-marie,0,0
Lilliemay,0,0
Lillie-may,0,0
Lillien,0,1
Lillienne,0,1
Lillie-paige,0,0
Lillie-rae,0,0
Lillie-rose,0,0
Lilliet,0,0
Lilli-grace,0,0
Lillimae,0,0
Lilli-mae,0,0
Lillimai,0,0
Lilli-mai,0,0
Lillimay,0,0
Lilli-may,0,0
Lillion,0,1
Lilliona,0,1
Lillionna,0,1
Lilli-rae,0,0
Lillirose,0,0
Lilli-rose,0,0
Lillis,0,1
Lillith,0,1
Lilliyan,0,1
Lilliyn,0,1
Lilllie,0,0
Lilly,0,0
Lilly-,0,0
Lillya,0,1
Lillyah,0,1
Lillyahna,0,1
Lillyan,0,1
Lilly-an,0,0
Lillyana,0,1
Lillyanah,0,1
Lillyann,0,1
Lilly-ann,0,0
Lillyanna,0,1
Lilly-anna,0,0
Lilly-annabella,0,0
Lillyannah,0,1
Lillyanne,0,1
Lilly-anne,0,0
Lillyauna,0,1
Lillyaunna,0,1
Lillybelle,0,1
Lilly-belle,0,0
Lillybeth,0,1
Lillye,0,1
Lillyella,0,0
Lilly-ella,0,0
Lillyen,0,1
Lillygrace,0,0
Lilly-grace,0,0
Lillyian,0,1
Lillyin,0,1
Lilly-jade,0,0
Lilly-jane,0,0
Lilly-jayne,0,0
Lilly-jean,0,0
Lillyjo,0,1
Lilly-jo,0,0
Lillykate,0,1
Lilly-louise,0,0
Lillymae,0,1
Lilly-mae,0,0
Lillymai,0,0
Lilly-mai,0,0
Lilly-marie,0,0
Lillymay,0,1
Lilly-may,0,0
Lillyn,0,1
Lillynn,0,1
Lillyona,0,1
Lillyonna,0,1
Lilly-rae,0,0
Lillyrose,0,1
Lilly-rose,0,0
Lilly-sue,0,0
Lillyth,0,1
Lilo,0,0
Liloa,1,1
Lilou,0,0
Lilton,1,1
Lilu,0,1
Lilwen,0,0
Lily,0,0
Lily-,0,0
Lilya,0,0
Lilyah,0,1
Lilyahna,0,1
Lilyan,0,1
Lilyana,0,0
Lilyanah,0,1
Lilyane,0,1
Lilyani,0,1
Lilyann,0,1
Lily-ann,0,0
Lilyanna,0,1
Lily-anna,0,0
Lilyannah,0,1
Lilyanne,0,1
Lily-anne,0,0
Lilyauna,0,1
Lilyaunna,0,1
Lily-beau,0,0
Lilybelle,0,1
Lily-belle,0,0
Lilybeth,0,1
Lily-beth,0,0
Lily-bo,0,0
Lilyella,0,0
Lily-ella,0,0
Lily-elle,0,0
Lilyen,0,1
Lily-eve,0,0
Lily-faith,0,0
Lily-faye,0,0
Lilygrace,0,1
Lily-grace,0,0
Lilyian,0,1
Lilyiana,0,1
Lilyin,0,1
Lily-jade,0,0
Lily-jane,0,0
Lily-jay,0,0
Lily-jayne,0,0
Lily-jean,0,0
Lily-jessica,0,0
Lily-jo,0,0
Lilykate,0,1
Lily-kate,0,0
Lily-lee,0,0
Lily-louise,0,0
Lilylynn,0,1
Lily-madison,0,0
Lilymae,0,1
Lily-mae,0,0
Lily-mai,0,0
Lilymarie,0,1
Lily-marie,0,0
Lilymay,0,1
Lily-may,0,0
Lily-maye,0,0
Lilynn,0,1
Lilyona,0,1
Lilyonna,0,1
Lilyrae,0,1
Lily-rae,0,0
Lilyrose,0,1
Lily-rose,0,0
Lily-sophia,0,0
Lily-sue,0,0
Lilyth,0,1
Lim,3,0
Lima,0,1
Limairy,0,1
Limara,0,0
Limayri,0,1
Limbani,3,0
Limbikani,3,0
Limca,0,0
Limmie,1,0.899390244
Limon,1,1
Limor,0,1
Limpho,0,0
Limuel,1,1
Lin,3,0
Lina,0,0
Linae,0,1
Linah,0,1
Linard,1,1
Linards,1,1
Linas,1,0
Linay,0,1
Linaya,0,1
Linayah,0,1
Linc,1,1
Lincey,0,1
Lincoln,1,0
Lincon,1,1
Lincy,0,1
Lind,0,0.756302521
Linda,0,0
Lindaa,0,1
Lindaann,0,1
Lindajean,0,1
Lindajo,0,1
Lindal,1,0.857142857
Lindale,1,1
Lindalee,0,1
Lindall,1,1
Lindalou,0,1
Lindamaria,0,1
Lindamarie,0,1
Lindan,1,1
Lindasue,0,1
Lindasy,0,1
Linday,0,1
Lindberg,1,1
Lindbergh,1,1
Lindburg,1,1
Lindburgh,1,1
Linde,0,1
Lindee,0,1
Lindel,1,0.95505618
Lindell,1,0.870417423
Lindella,0,1
Linden,1,0
Linder,0,0.961783439
Lindey,0,1
Lindi,0,1
Lindia,0,1
Lindie,0,1
Lindita,0,0
Lindiwe,0,0
Lindle,1,1
Lindley,0,0.556343019
Lindly,0,1
Lindo,1,1
Lindol,1,1
Lindola,0,1
Lindon,1,0
Lindora,0,1
Lindra,0,1
Lindsae,0,1
Lindsay,3,0
Lindsay-ann,0,0
Lindsay-rose,0,0
Lindse,0,1
Lindsea,0,1
Lindsee,0,1
Lindsey,3,0
Lindsi,0,1
Lindsie,0,0
Lindsley,0,0.5
Lindsy,0,0.997629208
Lindwood,1,1
Lindy,3,0
Lindyn,0,1
Lindzee,0,1
Lindzey,0,1
Lindzi,0,1
Lindzie,0,1
Lindzy,0,1
Line,0,0
Linea,0,1
Linell,0,0.648230088
Linelle,0,1
Linen,0,1
Linesha,0,1
Linet,0,1
Lineth,0,1
Linett,0,1
Linetta,0,1
Linette,0,0
Lineysha,0,0
Linford,1,0
Ling,3,0
Lingxi,0,1
Lingyi,0,1
Linh,0,0
Linhchi,0,1
Linie,0,1
Linita,0,1
Liniyah,0,1
Link,1,1
Linken,1,1
Linkin,1,1
Linkoln,1,1
Linkon,1,1
Linkyn,1,0.859649123
Linlee,0,1
Linleigh,0,1
Linley,0,0.92
Linly,0,1
Linn,0,0
Linna,0,1
Linnae,0,1
Linnaea,0,0
Linnard,1,1
Linnda,0,1
Linne,0,1
Linnea,0,1
Linneah,0,1
Linnell,0,0.593103448
Linnet,0,0
Linnett,0,1
Linnetta,0,1
Linnette,0,0
Linnie,0,0
Linnis,1,1
Linny,1,1
Linnzi,0,1
Lino,1,0
Linoel,1,0
Linora,0,1
Linos,1,0
Linoshka,0,1
Linoy,0,1
Linsay,0,0
Linsday,0,1
Linsdey,0,1
Linsee,0,1
Linsey,0,0
Linsi,0,1
Linsie,0,1
Linsley,1,1
Linson,1,1
Linsy,0,1
Linton,1,0
Linus,1,0
Linux,1,1
Linvel,1,1
Linville,1,1
Linward,1,1
Linwood,1,0
Linxi,1,1
Linza,0,0
Linze,0,1
Linzee,0,1
Linzell,1,1
Linzey,0,0.953079179
Linzi,0,0
Linzie,0,0.619797525
Linzy,0,0.616429056
Lio,1,1
Liola,0,1
Lion,1,1
Liona,0,1
Lional,1,1
Lionardo,1,1
Lionel,1,0
Lionela,0,1
Lionell,1,1
Lionello,1,0
Lionna,0,1
Lionor,0,1
Lionso,1,1
Lior,3,0
Liora,0,0
Liorah,0,0
Liorit,0,0
Liouba,0,0
Lipa,1,1
Lipman,1,1
Lir,1,0
Lira,0,1
Lirael,0,0
Liran,1,1
Liria,0,1
Liridon,1,1
Liridona,0,1
Liriel,0,1
Lirije,0,1
Lirim,1,1
Lirio,0,1
Liron,3,0
Lis,0,0
Lisa,0,0
Lisaann,0,1
Lisaanne,0,1
Lisabella,0,1
Lisabeth,0,1
Lisah,0,1
Lisajean,0,1
Lisajo,0,1
Lisamaria,0,1
Lisamarie,0,1
Lisa-marie,0,0
Lisa-mary,0,0
Lisander,1,1
Lisandra,0,1
Lisandro,1,0
Lisania,0,1
Lisann,0,1
Lisanna,0,1
Lisanne,0,0
Lisbed,0,1
Lisbel,0,1
Lisbet,0,0
Lisbeth,0,0
Lisbett,0,1
Lisbon,1,1
Lise,0,0
Lised,0,1
Lisel,0,1
Liseli,0,1
Liselle,0,1
Liselot,0,0
Liselott,0,0
Liselotte,0,0
Liset,0,1
Lisete,0,1
Liseth,0,1
Lisett,0,1
Lisetta,0,1
Lisette,0,0
Lish,1,0.774193548
Lisha,0,0
Lishana,0,0
Lishani,0,0
Lishe,0,0
Lishia,0,1
Lisi,0,1
Lisia,0,1
Lisiate,1,1
Lisl,0,1
Lisle,1,0.962765957
Lislie,0,1
Lismari,0,1
Lismarie,0,1
Lismary,0,1
Liss,0,0
Lissa,0,0
Lissandra,0,1
Lissandro,1,1
Lissbet,0,1
Lissbeth,0,1
Lisset,0,1
Lissete,0,1
Lisseth,0,1
Lissett,0,1
Lissette,0,0.999318058
Lissi,0,0
Lissia,0,0
Lissianna,0,1
Lissie,0,1
Lissy,0,1
Lister,1,1
Liston,1,1
Lisvet,0,1
Lisveth,0,1
Lisvette,0,1
Lita,0,0
Lital,0,0
Litany,0,1
Litasha,0,1
Litcy,0,1
Litha,0,1
Lithzy,0,1
Litia,0,1
Liticia,0,1
Litisha,0,1
Lititia,0,1
Lito,1,1
Litonia,0,1
Litonya,0,1
Litsa,0,1
Litsi,0,1
Litsy,0,1
Litta,0,1
Littie,0,1
Little,1,0.87793953
Littleton,1,1
Littzy,0,1
Litza,0,1
Litzi,0,1
Litzie,0,1
Litzy,0,0.998981497
Litzzy,0,1
Liucija,0,0
Liudvika,0,0
Liudvikas,1,0
Liuka,0,0
Lium,1,1
Liupold,1,0
Lius,1,1
Liutauras,1,1
Liv,0,0
Liva,0,1
Livan,1,1
Livana,0,1
Livea,0,1
Livee,0,1
Lively,0,1
Liveri,1,0
Livi,0,1
Livia,0,0
Liviah,0,1
Livian,0,1
Liviana,0,0
Livianna,0,1
Livianus,1,0
Livie,0,0
Livier,0,1
Livija,0,1
Livingston,1,0.984304933
Livinia,0,1
Livio,1,0
Liviu,1,0
Livius,1,0
Liviya,0,1
Livleen,0,0
Livna,0,0
Livnat,0,0
Livvi,0,0
Livvie,0,1
Livvy,0,0
Livy,1,0
Livya,0,1
Liwia,0,0
Liwsi,0,0
Lixandro,1,1
Lixy,0,1
Liya,0,1
Liyaana,0,0
Liyah,0,1
Liyakat,1,0
Liyam,1,1
Liyan,0,1
Liyana,0,1
Liyanage,0,0
Liyanah,0,1
Liyanna,0,1
Liyat,0,1
Liyba,0,0
Liybah,0,0
Liyla,0,1
Liylah,0,1
Liy-liy,0,0
Liyu,0,1
Liz,0,0
Liza,0,0
Lizabella,0,1
Lizabelle,0,1
Lizabeth,0,1
Lizah,0,1
Lizaida,0,1
Lizamarie,0,1
Liza-marie,0,0
Lizandra,0,1
Lizandro,1,1
Lizania,0,1
Lizann,0,1
Lizanne,0,1
Lizardo,1,1
Lizaveta,0,0
Lizbeht,0,1
Lizbella,0,1
Lizbet,0,1
Lizbeth,0,0
Lizbett,0,1
Lizbette,0,1
Lizbhet,0,1
Lize,0,1
Lizeht,0,1
Lizel,0,1
Lizelle,0,1
Lizet,0,1
Lizete,0,1
Lizeth,0,0.99886892
Lizethe,0,1
Lizett,0,1
Lizetta,0,1
Lizette,0,0
Lizhet,0,1
Lizie,0,1
Lizmar,0,1
Lizmari,0,1
Lizmarie,0,1
Lizmary,0,1
Lizneidy,0,1
Lizsandra,0,1
Lizvet,0,1
Lizveth,0,1
Lizvette,0,1
Lizy,0,1
Lizz,0,1
Lizza,0,1
Lizzbeth,0,1
Lizzet,0,1
Lizzete,0,1
Lizzeth,0,1
Lizzett,0,1
Lizzette,0,1
Lizzi,0,1
Lizzie,0,0
Lizzieann,0,1
Lizzy,0,0
Lj,1,1
Ljay,1,1
L-jay,1,1
Ljerka,0,0
Ljilja,0,0
Ljiljana,0,0
Ljuba,0,0
Ljuban,1,0
Ljube,1,0
Ljuben,1,0
Ljubena,0,0
Ljubica,0,0
Ljubo,1,0
Ljubomir,1,0
Ljudmil,1,0
Ljudmila,0,0
Ljupcho,1,0
Lladira,0,1
Llamile,0,1
Llana,0,1
Llandel,1,1
Llaneli,0,1
Llanet,0,1
Llareli,0,1
Llarely,0,1
Llasmin,0,1
Llayla,0,1
Llayton,1,1
Llecenia,0,1
Llenifer,0,1
Llesenia,0,1
Llesica,0,1
Lleu,1,0
Lleucu,0,0
Llew,1,0
Llewella,0,0
Llewellyn,1,0
Llewelyn,1,0
Llewyn,1,1
Lleyton,1,1
Llia,0,1
Lliam,1,1
Llian,0,0
Llifon,1,1
Llinda,0,1
Llinos,0,0
Llio,0,0
Llion,1,1
Lliwen,0,0
Lllllllllllllllllll,1,0
Lloana,0,1
Llona,0,1
Llora,0,0
Llovani,1,1
Lloyal,1,1
Lloyd,1,0
Lloyde,1,1
Lloydene,0,1
Lloydine,0,1
Lloyed,1,1
Llubia,0,1
Lluc,1,0
Lluliana,0,1
Llulisa,0,1
Lluvia,0,1
Lluviana,0,1
Lluvy,0,1
Llwyd,1,1
Llyal,1,1
Llyod,1,1
Llyr,1,0
Llywellyn,1,0
Llywelyn,1,0
Lo,1,0.559322034
Loa,0,1
Loagan,1,1
Loagen,1,1
Loah,0,1
Loai,1,1
Loal,1,1
Loammi,0,1
Loan,1,0
Loana,0,1
Loane,0,0
Loann,1,0
Loanna,0,1
Loanne,0,1
Loany,0,1
Loarine,0,1
Loay,1,1
Loberta,0,1
Lobsang,1,1
Loc,1,1
Locadio,1,1
Loch,1,1
Lochain,1,1
Lochan,1,0
Lochana,0,0
Lochie,1,1
Lochlain,1,1
Lochlainn,1,0
Lochlan,1,0.981444665
Lochlann,1,0
Lochlen,1,1
Lochlin,1,1
Lochlyn,0,0.87755102
Lochlynn,0,1
Locie,0,1
Lock,1,1
Locke,1,1
Lockie,1,0
Locklan,1,1
Locklin,1,1
Locklyn,0,0.943181818
Locklynn,0,1
Locksley,1,1
Lockwood,1,1
Locryn,1,1
Loda,0,1
Loddie,1,0.538461538
Lodean,0,1
Lodell,0,1
Lodema,0,1
Loden,1,1
Lodena,0,1
Lodewijk,1,0
Lodia,0,1
Lodie,0,1
Lodine,0,1
Lodis,1,1
Lodovico,1,0
Loeda,0,1
